0,0.015944764
1,0.016406863999999993
2,0.01584355600000001
3,0.015879914000000023
4,0.016442702000000003
5,0.01635318999999999
6,0.01648095300000002
7,0.016662672000000003
8,0.016060188000000003
9,0.015835358999999993
10,0.016891345000000016
11,0.016423464
12,0.017154738000000017
13,0.017064086999999978
14,0.016617253999999984
15,0.016363323000000013
16,0.01612554499999999
17,0.01640762300000001
18,0.016388654000000002
19,0.01697103699999998
20,0.016528591000000023
21,0.016798400000000005
22,0.016659856000000015
23,0.016251296000000026
24,0.016075178999999995
25,0.016176461999999975
26,0.01694301599999999
27,0.01763519699999999
28,0.01787938900000001
29,0.017159781999999985
30,0.017003320000000002
31,0.016862109000000014
32,0.01651578400000002
33,0.017089835999999997
34,0.017593496
35,0.016702845999999993
36,0.017401494000000003
37,0.01690700599999999
38,0.016602435
39,0.016660586000000005
40,0.016440361000000014
41,0.01661074899999998
42,0.01650463100000002
43,0.016506254000000012
44,0.016287386999999987
45,0.016414195000000006
46,0.01638199400000001
47,0.01731514199999999
48,0.016898148
49,0.016997009999999993
50,0.017135359000000003
51,0.01717097299999998
52,0.017302468999999987
53,0.017161987000000004
54,0.017447672999999983
55,0.01650688800000001
56,0.015884384
57,0.016298190000000018
58,0.01645693199999998
59,0.016295492999999994
