0,0.135101519
1,0.13434521400000002
2,0.13516172799999998
3,0.13532486900000001
4,0.13574160200000002
5,0.135518558
6,0.136691842
7,0.137191236
8,0.13686989200000002
9,0.136982031
10,0.13715187800000003
11,0.136533368
12,0.13659232799999999
13,0.13651504000000003
14,0.136740074
15,0.136564866
16,0.13646938999999997
17,0.136047836
18,0.13733173599999998
19,0.136547502
20,0.13632708100000002
21,0.13679424699999998
22,0.136937074
23,0.136459299
24,0.13673042800000001
25,0.137369364
26,0.137502831
27,0.137669518
28,0.137426835
29,0.13531904299999997
30,0.136312705
31,0.135937199
32,0.13503658
33,0.13497207000000003
34,0.13512804299999998
35,0.134950232
36,0.135653999
37,0.133631956
38,0.134405169
39,0.137327444
40,0.13887650499999998
41,0.13883541500000002
42,0.138512861
43,0.138902739
44,0.13773481500000004
45,0.13912798499999998
46,0.135999203
47,0.135809739
48,0.134920716
49,0.13535634800000002
50,0.13546444900000001
51,0.13619647899999998
52,0.137145012
53,0.137334511
54,0.13739624299999997
55,0.13721634500000002
56,0.137480155
57,0.136494375
58,0.137058906
59,0.135560393
60,0.133753933
61,0.13685550999999996
62,0.13736616
63,0.137039516
64,0.13740192
65,0.13755627299999998
66,0.137774989
67,0.137841642
68,0.137623336
69,0.13744763299999999
70,0.13681989100000003
71,0.13698390500000002
72,0.136080447
73,0.13670137200000002
74,0.136825271
