0,0.00966844
1,0.009550570999999997
2,0.009615139999999996
3,0.009564941
4,0.009602731
5,0.009657248
6,0.009702372000000003
7,0.009727910999999999
8,0.009650901
9,0.009648203999999999
10,0.009658344
11,0.009727967
12,0.009629309999999999
13,0.009668099000000003
14,0.009652285
15,0.009703702000000002
16,0.009643578000000002
17,0.009679867
18,0.009640666
19,0.009607108999999999
20,0.009604920999999999
21,0.009610521999999996
22,0.009636780999999999
23,0.009621874999999998
24,0.009645687
25,0.009645306999999997
26,0.00963949
27,0.009633716
28,0.009660313
29,0.009497336
30,0.009552297000000001
31,0.009557822000000002
32,0.009578785999999997
33,0.009536349000000001
34,0.009544885999999997
35,0.009532643999999998
36,0.009532527999999998
37,0.009441645
38,0.009470119000000003
39,0.009819250999999998
40,0.009898939999999998
41,0.009932789000000001
42,0.009852160000000002
43,0.009886596999999999
44,0.009847523000000002
45,0.009889351999999999
46,0.009770678000000001
47,0.007346019000000009
48,0.009675681
49,0.009706425999999999
50,0.009722063
51,0.009665232000000003
52,0.009731937
53,0.009696663999999999
54,0.009696323999999997
55,0.009654231
56,0.009669178999999998
57,0.009607000000000001
58,0.009645491
59,0.009507555000000004
60,0.009198542000000004
61,0.009639533
62,0.009700886999999997
63,0.009680404
64,0.009637780999999998
65,0.009655979
66,0.009684421
67,0.009681968000000004
68,0.009686558
69,0.009645635999999999
70,0.009638286999999999
71,0.009652917999999996
72,0.009764199000000001
73,0.009616344
74,0.009664500999999999
